SEDE,FACULTAD,PROGRAMA O DEPENDENCIA,NOMBRE DE LA ACTIVIDAD,RESPONSABLE(S),COMUNIDAD BENEFICIADA,VOLUNTARIADO,DESDE ASIGNATURA,NOMBRE DE LA ASIGNATURA (Aplica para actividades desde asignatura),NACIONAL,INTERNACIONAL,ESTUDIANTES,DOCENTES,BENEFICIARIOS,AÑO DE RELACIÓN
Sogamoso,FCJS,PDCP,SANEAMIENTO DE LA TITULACIÓN EN LA PROVINCIA DE SUGAMUSiI,MIGUEL APONTE,COMUNIDAD DE ZONAS RURALES DE LA PROVINCIA SUGAMUSiI,No,Si,DERECHO AGRARIO,Si,0,0,0,0,0
Tunja,FCSA,PTRE,RUMBATERAPIA,CLARA LIZETH PALENCIA,COMUNIDAD EN GENERAL DE LA CIUDAD DE TUNJA QUE REALIZA ACTIVIDAD FÍSICA EN CICLO VÍAS.,No,Si,PRÁCTICA CLÍNICA V Y VI SEMESTRE,Si,0,8,0,0,2019
Tunja,FCHE,PSIC,SEMANA ANDINA,DOCENTES FCHE,600 JÓVENES DE DISTINTAS INSTITUCIONES EDUCATIVAS DE LA CIUDAD DE TUNJA PARA LA PREVENCIÓN DEL EMBARAZO ADOLESCENTE.,Si,No,,Si,0,2,0,0,2017
Tunja,FCSA,PENF,SEMANA ANDINA DE LA PREVENCIÓN DEL EMBARAZO ADOLESCENTE,"MIGUEL SEBASTIÁN NOVOA ROMERO
LEIDY YAMILE VARGAS RODRÍGUEZ",ADOLESCENTES Y JÓVENES USUARIOS DE LA UNIDAD AMIGABLE DE LA ESE SANTIAGO DE TUNJA Y PERSONAS QUE ASISTEN A LAS ACTIVIDADES DE LA SEMANA PROMOCIÓN LA PREVENCIÓN DEL EMBARAZO ADOLESCENTE.,Si,No,,Si,0,0,0,0,2019
Tunja,FCSA,PFIT,SEMBRANDO ÁRBOLES PARA VOLVER A PONER EN MOVIMIENTO TU VIDA,SANDRA CHÍA NEIRA,COMUNIDAD ALEDAÑA AL RÍO JORDÁN. 100 ARBUSTOS SEMBRADOS ALREDEDOR DEL RÍO.,No,Si,PRÁCTICA CLÍNICA VI SEMESTRE. VIDAS EN MOVIMIENTO,Si,0,19,0,0,2017
Tunja,FCIN,PIAM,SENSIBILIZACIÓN AMBIENTAL,ZULMA ROCHA GIL,40 ESTUDIANTES DE GRADO SESiTO Y SÉPTIMO DEL COLEGIO LICEO ANGLOAMERICANO.,No,Si,EDUCACIÓN AMBIENTAL,Si,0,0,0,0,2016
Tunja,FCAC,PAEM,SIMULACIÓN DE PRODUCCIÓN DE NÉCTAR DE MORA,ANDRÉS FELIPE RUIZ,ASOCIACIÓN DE CULTIVADORES DE MORA MORATIVA,No,Si,MODELOS DE SIMULACIÓN GERENCIAL,Si,0,0,0,0,2019
Tunja,FCJS,PDCP,SOCIALIZACIÓN DEL NUEVO CÓDIGO DE POLICÍA NACIONAL MEDIANTE CHARLAS CONJUNTAMENTE CON LA POLICÍA NACIONAL E INSPECCIONES DE POLICÍA.,LILIANA MARGARITA QUIROZ,COMUNIDAD EN GENERAL DE TUNJA- BOYACÁ,No,Si,DERECHO POLICIVO,Si,0,0,0,0,2018
Tunja,FCIN,PISI,"SOLUCIONES INFORMÁTICAS PARA SOFTWARE PARA GESTIÓN DE CÉLULAS.
SOFTWARE PARA CONTROL DE NOTAS. PROCESO DE ORDENES DE TRABAJO",MAURICIO OCHOA, CONGREGACIÓN IGLESIA CRISTINA FILADELFIA DE TUNJA.,No,Si,INGENIERÍA DE SOFTWARE I Y II,Si,0,0,0,0,2016
Tunja,FCSA,FCSA,TALLER “VIDAS EN MOVIMIENTO” PERIODO DE CLIMATERIO,"NUBIA AIDÉ AGUILAR PARRA
SANDRA LILIANA CHÍA","BENEFICIARIOS DEL BATALLÓN DE A.S.P.C N° 1 “CACIQUE – TUNDAMA BASPC 01 DURANTE EL PERIODO DEL CLIMATERIO, PARTICIPARON 20 ADULTOS MAYORES DE “MIS MEJORES AÑOS” POBLACIÓN CONFORMADA POR OFICIALES, SUB-OFICIALES Y FAMILIARES DE MILITARES",Si,No,,Si,0,0,0,0,2015
Tunja,FCAC,PANI,SOCIALIZACIÓN DEL DIAGNÓSTICO DE CULTURA AMBIENTAL APLICADA EN LA I.E. TÉCNICA PUENTE DE PIEDRA .SEDE SAN JOSÉ DEL GACAL.VENTAQUEMADA,OSCAR ADOLFO QUINTERO FERRO,INSTITUCIÓN EDUCATIVA TÉCNICA PUENTE DE PIEDRA. SEDE SAN JOSÉ DEL GACAL. VENTAQUEMADA. 43 ESTUDIANTES Y 2 DOCENTES.,Si,No,,Si,0,2,0,0,2019
Tunja,FCAC,PANI,PARTICIPACIÓN EN LA ORGANIZACIÓN Y EJECUCIÓN DE LA PRIMERA SEMANA AMBIENTAL BOYACENSE.,ÓSCAR ADOLFO QUINTERO FERRO,COMUNIDAD EN GENERAL DEL DEPARTAMENTO,Si,No,,Si,0,3,0,0,2019
Tunja,FCSA,PFIT,TALLER DE ESTIMULACIÓN TEMPRANA,RUTH LILIANA GOYENECHE ORTEGÓN,"MATERNAS, MADRES LACTANTES Y NIÑOS MENORES DE 1 AÑO",No,No,,Si,0,0,0,0,2019
Tunja,FCJS,PCSO,TALLER DE FOTOGRAFÍA Y VIDEO,ISMAEL MENESES,200 ESTUDIANTES DE COLEGIOS DEL PROGRAMA STUDIUM DE LA UNIVERSIDAD DE BOYACÁ,No,Si,REPORTERÍA GRÁFICA,Si,0,0,0,0,2017
Tunja,FCHE,PSIC,TALLER DE PSICOEDUCACIÓN Y ESTIMULACIÓN COGNITIVA EN ADULTOS.,CLAUDIA BOHÓRQUEZ,13 ADULTOS MAYORES DE LA CIUDAD DE DUITAMA.,No,Si,NEUROPSIC DEL ADULTO.,Si,0,0,0,0,2016
Tunja,FCAC,PPCA,TALLER DE SERVICIO AL CLIENTE,OMAR OLIVEROS,ESTACIONES DE SERVICIOS,Si,No,,Si,0,0,0,0,2019
Tunja,FCSA,PFIT,TALLER EN EL CUAF Y COMPONENTE DE OBSERVACIÓN EN LAS PRÁCTICAS DE VII SEMESTRE,SANDRA LILIANA CHÍA,"48 USUARIOS DEL CUAF Y LAS INSTITUCIONES EDUCATIVAS COLEGIO GALILEO GALILEI, COMFABOY, CLUB NUEVA VIDA, INDEPORTES, ASOPERDIS Y FUNDACIÓN CAMPEONES DE AMOR.",No,Si,PRÁCTICA OBSERVACIÓN PARTICIPACIÓN,Si,0,0,0,0,2017
Tunja,FCIN,PIME,TALLER LEGOS ROBÓTICOS,"JOSÉ RICARDO SANDOVAL GARCÍA
NAIRO JOSÉ CAVIELES ROJAS",ESTUDIANTES DE COLEGIOS LOCALES DOCENTES Y ADMINISTRATIVOS DE LA UNIVERSIDAD,Si,No,,Si,0,0,0,0,2019
Tunja,FCIN,PIME,TALLER MODELADO Y MANUFACTURA 3D,"JOSÉ RICARDO SANDOVAL GARCÍA
YEISON DANIEL MOLINA MONSALVE",ESTUDIANTES UNIVERSITARIOS Y DE COLEGIOS LOCALES DOCENTES Y ADMINISTRATIVOS DE LA UNIVERSIDAD Y PÚBLICO EN GENERAL,No,Si,TALLER MODELADO Y MANUFACTURA 3D,Si,0,0,0,0,2019
Tunja,FCIN,PIME,TALLER NEUMÁTICA (ENERGÍAS LIMPIAS NEUMÁTICA INDUSTRIAL),JOSÉ RICARDO SANDOVAL GARCÍA,ESTUDIANTES UNIVERSITARIOS Y DE COLEGIOS LOCALES DOCENTES Y ADMINISTRATIVOS DE LA UNIVERSIDAD Y PÚBLICO EN GENERAL,No,Si,TALLER NEUMÁTICA (ENERGÍAS LIMPIAS NEUMÁTICA INDUSTRIAL),Si,0,0,0,0,2019
Tunja,FCJS,PCSO,TALLERES DE FOTOGRAFÍA Y VIDEO,LUIS ENRIQUE ALBESIANO,80 ESTUDIANTES DE GRADO ONCE DE LA I.E. SUPANECA.,Si,No,,Si,0,0,0,0,2015
Tunja,FCJS,PCSO,TALLERES DE FOTOGRAFÍA Y VIDEO,ISMAEL ENRIQUE MENESES,60 ESTUDIANTES DE GRADO ONCE DE LA I.E. IGNACIO GIL SANABRIA DEL MUNICIPIO DE SIACHOQUE.,Si,No,,Si,0,0,0,0,2015
Tunja,FCSA,PFIT,TAMIZAJE A TRAVÉS DE LA APLICACIÓN DE TEST ESPECÍFICOS PARA MOVIMIENTO. PROMOCIÓN DE LA SALUD,SONIA PARRA HUERTAS,USUARIOS E.S.E HOSPITAL SAN RAFAEL DE TUNJA  ,Si,No,,Si,0,0,0,0,2015
Sogamoso,FCJS,PCSO,TODOS CON RECITUNJA,ETHNA YANIRA ROMERO,ASOCIACIÓN DE RECICLADORES DE TUNJA - RECITUNJA,No,Si,COMUNICACIÓN PARA EL DESARROLLO,Si,0,0,0,0,2019
Tunja,FCSA,PFIT,"TRABAJADOR ENTORNO ERGONÓMICO Y OCUPACIONAL SALUDABLE “ENTORNOS LABORALES SANOS, TRABAJADORES FELICES”",CAROLINA JIMÉNEZ,227 PERSONAS DE LAS EMPRESAS DE COMFABOY Y VEOLIA.,No,Si,PRÁCTICA DE INTERVENCIÓN PRIMARIA,Si,0,0,0,0,2018
Tunja,FCJS,PDCP,TRABAJANDO POR UNA MEJOR CONVIVENCIA,LILIANA MARGARITA QUIROZ,COMUNIDAD DEL CENTRO DE TUNJA,No,Si,POLICIVO,Si,0,0,0,0,2019
Tunja,FCSA ,PENF ,TAMIZAJE NUTRICIONAL ,GINETH MARÍA TULCÁN LOSADA,"43 NIÑOS DE LA INSTITUCIÓN EDUCATIVA PUENTE DE PIEDRA, SEDE SAN JOSÉ DEL GACAL, VENTAQUEMADA.",Si,No,,Si,4,0,0,0,2019
Tunja,FADU,PDMO,TRABAJO CON LA COMUNIDAD DE DIVERSIDAD SESiUAL LGTBI FEMI DIVERSAS TUNJA. ,CAMILA CUBILLOS ACHURY,POBLACIÓN LGTBI,No,Si,TALLER DE ROPA DEPORTIVA,Si,4,0,0,0,2019
Tunja,FADU,PDIMO,"TUNJA FASHION. FORTALECIMIENTO DEL MERCADO EMPRESARIAL RELACIONADO CON LOS SECTORES MODA, TESiTIL Y CONFECCIÓN Y GENERACIÓN DE ESPACIOS DE INCLUSIÓN PARA LOS ARTESANOS Y SUS PRODUCTOS",CAROLINA TOCARRUNCHO, 500 ARTESANOS DE LA REGIÓN,Si,No,,Si,0,0,0,0,2016
Tunja,FADU,PDGR,TUNJA MÁS VERDE. SIEMBRA DE 50 ÁRBOLES.,MARCELA ARANGO ,COMUNIDAD ALEDAÑA A LA PLAZA DE MERCADO DEL NORTE.,No,Si,SEMIÓTICA Y COMUNICACIÓN VISUAL,Si,15,0,0,0,2016
Tunja,FCSA,PFIT,UN GLOBO LLENO DE EMOCIONES EN UN MUNDO DE MILES DE REFRANES,RUTH LILIANA GOYENECHE ORTEGÓN,PERSONAS MAYORES DE LA CIUDAD DE TUNJA,Si,No,,Si,0,0,0,0,2019
Sogamoso,FCJS,PCSO,UN MUNDO MEJOR,ETHNA YANIRA ROMERO,COMUNIDAD DE LA CIUDAD DE TUNJA,No,Si,COMUNICACIÓN PARA EL DESARROLLO,Si,0,0,0,0,2019
Tunja,FCHE,PLIP,UN RINCÓN PARA LEER UNA ESTRATEGIA METODOLÓGICA PARA LA PROMOCIÓN Y ANIMACIÓN DE LA LECTURA,ÁNGELA MARÍA CHÁVEZ,"120 ESTUDIANTES DE LA EN LA I. E. RURAL DEL SUR, SEDE JOSÉ JOAQUÍN CASTRO MARTÍNEZ.",No,Si,EPISTEMOLOGÍA DE LA EDUCACIÓN,Si,0,0,0,0,2018
Tunja,FADU,MULTIDISCIPLINAR,TUNJA DESPUÉS DEL COVID ,"MARCELA ARANGO - SECRETARIA DE INFRAESTRUCTURA DE TUNJA, ALCALDÍA DE TUNJA, UPTC, USTA TUNJA, BID IBEROAMERICANO DE DESARROLLO ONU Y FUNDACIÓN PINTUCO",COMUNIDAD EN GENERAL CON LA PARTICIPACIÓN DEREPRESENTANTES DE LAS UNIVERSIDADES DE LA CIUDAD DE TUNJA,Si,No,,,1,0,0,0,2020
Tunja,FADU,PDMO,TUNJA FASHION ,NATALIA GÓMEZ SAAVEDRA, NIÑOS CON DÉFICIT COGNITIVO ,No,Si,ASIGNATURAS DE DISEÑO DE MODAS INTEGRADAS  ,,3,0,0,0,2020
Tunja,FCJS,PDCP,UNIDAD MÓVIL CONSULTORIO JURÍDICO,JUAN SEBASTIÁN BASTIDAS ZÁRATE,"TUTA, FUNDACIÓN CAMPESINA JOSÉ EMIG BENITEZ PLATA SOGAMOSO, NAZARET NOBSA, MONGÜA ALCALDÍA, CÓMBITA, SAMACÁ, BARRIO ASIS, VILLA DE LEYVA, CORRALES, MONGUÍ, SOTAQUIRÁ, SAMACÁ, TUTA, TUNJA, CÓMBITA, VILLA DE LEYVA, SORACÁ, TOTA, VENTAQUEMADA, CUÍTIVA, IZA, TIBASOSA,",Si,No,,Si,5,0,0,0,2019
Tunja,FCJS,PCSO,USO DE HERRAMIENTAS MEDIALES PARA LA DIVULGACIÓN EN TEMÁTICAS DE RESOLUCIÓN DE CONFLICTOS ,DIANA ELIZABETH VARGAS,80 ESTUDIANTES DE LA I.E. JULIUS SIEBER.,Si,No,,Si,0,0,0,0,2015
Tunja,FCSA,PENF,VALORACIÓN ANTROPOMÉTRICA EN EL ASILO SAN JOSÉ,GINETH MARÍA TULCÁN LOSADA ,70 INTERNAS DEL ASILO SAN JOSÉ CON TAMIZAJE NUTRICIONAL.,No,Si,SALUD COMUNITARIA ,Si,0,0,0,0,2018
Tunja,FCJS,PDCP,VIOLACIÓN DE LOS DERECHOS HUMANOS.,MARIBEL MOLANO VEGA,RECLUSOS DE LA CÁRCEL DE SOGAMOSO,No,Si,DERECHO CONSTITUCIONAL COLOMBIANO,Si,0,0,0,0,2019
Tunja,FADU,PDGR,"VIVAMOS EL CAMPO, ASESORÍA Y ACOMPAÑAMIENTO EN LA GENERACIÓN DE IMAGEN CORPORATIVA Y MANUALES DE IDENTIDAD PARA LAS POSADAS QUE AÚN NO CUENTAN CON SU REGISTRO DE TURISMO",NANCY QUIROGA,PROPIETARIOS DE POSADAS CAMPESINAS EN LA PROVINCIA DEL ALTO RICAURTE EN BOYACÁ,No,Si,"DISEÑO DE IMAGEN CORPORATIVA
SEÑALÉTICA
GRÁFICA DIGITAL DISEÑO MULTIMEDIA
DISEÑO DE EMPAQUES",Si,12,0,0,0,2017
Tunja,FCJS,PCSO,VIVE LA MAGIA DE LAS LETRAS QUE LLEGAN A TU MENTE. FOMENTO A LA LECTURA Y ESCRITURA A TRAVÉS DEL AUDIOVISUAL ,CAROLINA PINZÓN CAMARGO,15 NIÑOS DE GRADO 4º DE LA ESCUELA BOLIVARIANA DEL PUENTE DE BOYACÁ.,Si,No,,Si,0,0,0,0,2015
Tunja,FADU,PDGR,WORKSHOP EN DISEÑO Y CREACIÓN DE MODA ARTESANAL: CREEMOS EN UNA TIERRA HECHA A MANO,"CAROLINA TOCARRUNCHO, ANDREA MARTÍNEZ, NATALIA GÓMEZ, KAREN PAOLA OCHOA,","50 ARTESANOS PROVENIENTES DE NOBSA EN DISEÑO ARTESANAL DE MODA, ESiPORTACIÓN Y PROCESOS DE CALIDAD.",Si,No,,Si,2,0,0,0,2017
Tunja,FADU,PDIMO,WORKSHOP EN DISEÑO Y CREACIÓN DE MODA ARTESANAL: CREEMOS EN UNA TIERRA HECHA A MANO,CAROLINA TOCARRUNCHO,"39 ARTESANOS DE VILLA DE LEYVA, TURMEQUÉ, DUITAMA, TUNJA, CUCAITA, SAMACÁ Y SORACÁ RECIBIERON CAPACITACIÓN EN DISEÑO ARTESANAL DE MODA, ESiPORTACIÓN Y PROCESOS DE CALIDAD.",Si,No,,Si,0,0,0,0,2016
Tunja,FADU,PDIMO,WORKSHOP EN DISEÑO Y CREACIÓN DE MODA ARTESANAL: CREEMOS EN UNA TIERRA HECHA A MANO,CAROLINA TOCARRUNCHO,COMUNIDAD EN GENERAL  CIUDAD TUNJA,Si,No,,Si,0,0,0,0,2016
Tunja,FCAC,FCSA,SiIV CONCURSO EL BÚHO DE ORO,ANA DEL CARMEN AGUDELO,NIÑOS Y JÓVENES DE INSTITUCIONES EDUCATIVAS DE TUNJA.,Si,No,,Si,0,0,0,0,2015
Tunja,"FCSA, FCIN, FCAC","PMED, PIIN,PIAM,PANI",JORNADA DE RECOLECCIÓN DE RESIDUOS SÓLIDOS CUENCA DE LA LEONERA ARCABUCO,OSCAR QUINTERO FERRO,COMUNIDAD DE LA VEREDA LA LEONERA DEL MUNICIPIO DE ARCABUCO,Si,No,,Si,15,0,0,0,2019
Tunja,FCSA,PMED,"VALORACIÓN DEL NIÑO. VALORACIÓN NUTRICIONAL
ESE SANTIAGO DE TUNJA",KATHERIN MARIÑO,NIÑOS QUE SON ASISTIDOS EN LA ESE SANTIAGO DE TUNJA,No,Si,PEDIATRÍA,Si,26,0,0,0,20142019
Sogamoso,FCAC,PAES,ZAPATÓN: RECOLECCIÓN DE ÚTILES ESCOLARES Y ZAPATOS PARA ENTREGAR A NIÑOS Y NIÑAS DE COMUNIDADES VULNERABLE DE LA CIUDAD DE SOGAMOSO.,LINA MARÍA OTÁLORA GÓMEZ,200 NIÑOS DE LA COMUNIDAD DE BAJOS RECURSOS DE LA CIUDAD DE SOGAMOSO,Si,No,,Si,20,0,0,0,2019
Tunja,FCIN,PIAM," ACCIÓN ACTIVIDAD DE ACOMPAÑAMIENTO ACTIVIDADES DE LA RED SARAVITA,CARARE Y OPÓN.",OSCAR QUINTERO FERRO,"Participantes de la Red Ambiental Saravita, Carare y Opón, en el municipio de Barbosa Santander, ayudando a trazar una ruta de educación ambiental turística como una alternativa de desarrollo sostenible”",Si,No,,Si,5,0,0,0,2020
Tunja,FCSA,"PENF,PMED",DIVULGACIÓN DE INFORMACIÓN PERTINENTE A LA CONTINGENCIA DE SALUD PÚBLICA DADA POR LA PANDEMIA  ,ESTEBAN NIÑO,COMUNIDAD EN GENERAL,Si,No,,Si,12,0,0,0,2020
Tunja,FCSA,PMED," POSCONFLICTO, UNA OPORTUNIDAD PARA PROYECTAR FUTURO EN LOS JÓVENES, EDUCÁNDOLOS PARA LA PAZ.",TITO REYES ARANZASU -OSCAR QUINTERO FERRO,JÓVENES  DEL DEPARTAMENTO DE ARAUCA,Si,No,,Si,12,0,0,0,2020
Tunja,FCAC,PAEM,PROPUESTA DE MODELO GERENCIAL PARA LA POBLACIÓN DE LA VEREDA COMEZA HOYADA DEL MUNICIPIO DE SOCOTÁ-BOYACÁ.,MARGHY ANDREA MONROY AVELLA,EMPRESA ECOMEZA,No,Si,Modelos de simulación Gerencial,Si,7,0,0,0,2020
Tunja,FCAC,PANI,ASESORÍA EN TÉCNICAS DE NEGOCIACIÓN Y ESTRATEGIAS DE MERCADEO,VÍCTOR JULIO PARDO,"COMERCIANTES DE LA PLAZA DE MERCADO DEL NORTE, QUIENES TIENEN UN NIVEL DE EDUCACIÓN PRIMARIA Y BACHILLERATO.",No,Si,Gerencia de Negocios Internacionales/Fundamentos de Mercadeo y Procesos de Mercadeo,Si,8,0,0,0,2020
Tunja,FCAC,PCPU,CONTABILIDAD PARA PEQUEÑOS MICROEMPRESARIOS,,PEQUEÑOS COMERCIANTES DE LA ZONA CENTRO DE BOYACÁ.,No,Si,Contabilidad de costos de servicios,Si,20,0,0,0,2020
Tunja,FCAC,PANI,CORONAVIRUS “LA INFODEMIA DE EN LOS ESTUDIANTES”,LINA MARÍA OTÁLORA GÓMEZ,ESTUDIANTES COLEGIOS DE TUNJA,No,Si,Gestión para la innovación,Si,13,0,0,0,2020
Tunja,FCAC,PAEM,ASESORÍA EN LA ELABORACIÓN DE UN MODELO DE NEGOCIO GERENCIAL PARA EMPRENDEDORES DE TUNJA,LINA MARÍA OTÁLORA GÓMEZ,GRUPO DE  EMPRENDEDORES TUNJA,No,Si,Modelos de Simulación Gerencial,Si,15,0,0,0,2020
Tunja,FCAC,PANI,"IDENTIFICACIÓN DE ACTORES Y FUENTES DE COOPERACIÓN PARA EL APALANCAMIENTO DE PROYECTOS  PRODUCTIVOS SUSTENTABLES DE LOS CAMPESINOS DE LA VEREDA DE RICAYÁ SUR, MUNICIPIO DE CHIVATÁ.",MARGHY ANDREA MONROY AVELLA,COMUNIDAD CAMPESINA DE LA VEREDA DE RICAYÁ SUR EN EL MUNICIPIO DE CHIVATÁ,No,Si,Cooperación internacional,Si,5,0,0,0,2020
Tunja,FCAC,PAEM,UN DÍA DE FELICIDAD PARA LOS NIÑOS DE LA FUNDACIÓN BAUDILIO ACERO.,OSCAR IVAN SANCHEZ,"26 NIÑOS LA FUNDACIÓN
 BAUDILIO ACERO.",No,Si,Gerencia Integral,Si,5,0,0,0,2020
Tunja,FCAC,PAEM,ESTRATEGIAS DE MARKETING PARA EL RESTAURANTE CAFÉ FOGATTA,ANDRÉS FELIPE RUIZ,RESTAURANTE CAFÉ FOGATTA,No,Si,Investigación de mercados,Si,10,0,0,0,2020
Tunja,FCAC,PAEM,PROPUESTAS DE RESPONSABILIDAD SOCIAL  EMPRESARIAL PARA ALGUNAS MICROEMPRESAS DE SOGAMOSO.,MARGHY ANDREA MONROY AVELLA,MICROEMPRESAS DE LA CIUDAD DE SOGAMOSO,No,Si,Electiva de Profundización 1,Si,18,0,0,0,2020
Tunja,FCAC,PAEM,PROYECTOS CON IMPACTO  SOCIAL CON DIFERENTES ACTORES DE LA CIUDAD DE SOGAMOSO,OSCAR IVÁN SÁNCHEZ,"PLAZA DE MERCADO: NIÑOS
 PROBLEMÁTICA: TRABAJO INFANTIL
 CÁRCEL DE SOGAMOSO: MUJERES EN RECLUSIÓN
 PROBLEMÁTICA: MUJERES EN EMBARAZO
 COLEGIO: ADOLESCENTES Y JÓVENES
 PROBLEMÁTICA: FALTA DE MANEJO DE LA INTELIGENCIA EMOCIONAL
 EMPRESAS: CALERAS
 PROBLEMÁTICA: AUMENTO DE ENFERMEDADES POR CONTAMINACIÓN
 ONG OPERACIÓN SONRISA:
 NIÑOS CON PALADAR HENDIDO
",No,Si,Preparación de proyectos,Si,15,0,0,0,2020
Tunja,FCAC,PAEM,FUNDACIONES SOSTENIBLES,ANDRÉS FELIPE RUIZ,FUNDACIONES DE BOYACÁ,No,Si,Desarrollo organizacional,Si,16,0,0,0,2020
Tunja,FCAC,PAEM,DISEÑO DE UN PLAN PRESUPUESTAL PARA UNA EMPRESA DEL SECTOR COMERCIAL DE LA CIUDAD DE  SOGAMOSO.,MARGHY ANDREA MONROY AVELLA,MICROEMPRESAS DE LA CIUDAD DE SOGAMOSO,No,Si,Presupuestos,Si,19,0,0,0,2020
Tunja,FCAC,PCPU,GUÍA DE TRABAJO CONTABLE Y TRIBUTARIA PARA LA ORGANIZACIÓN “THE KITCHEN HUB”,,"EMPRESA “THE  KITCHEN HUB”,",No,Si,Taller de Gestión Empresarial II,Si,15,0,0,0,2020
Tunja,FCHE,PSIC,FAMILIA GÉNERO Y MENORES: EL ADOLESCENTE LA PROMOCIÓN DE SUS DERECHOS Y LA PREVENCIÓN ANTE EL ABUSO SESiUAL Y LA CONDUCTA PUNIBLE.,NESTOR AVILA,INSTITUCIÓN EDUCATIVA LUIS ENRIQUE BARÓN LEAL DEL MUNICIPIO DE MANÍ – CASANARE,No,Si,PSIC aplicada al conteSito jurídico y forense,Si,2,0,0,0,2020
Tunja,FCHE,PSIC,FAMILIA GÉNERO Y MENORES: LA PSIC JURÍDICA DE CARA A LA PROMOCIÓN DE LOS DERECHOS DEL MENOR DE CONFORMIDAD CON LA DECLARACIÓN INTERNACIONAL DE LOS DERECHOS DEL NIÑO.,NESTOR AVILA,PROGRAMA DE PRIMERA INFANCIA DEL MUNICIPIO DE MANÍ - CASANARE,No,Si,PSIC aplicada al conteSito jurídico y forense,Si,2,0,0,0,2020
Tunja,FCHE,PSIC,FAMILIA GÉNERO Y MENORES: LA PSIC JURÍDICA DE CARA A LA PREVENCIÓN DE LA VIOLENCIA EN CONTRA DEL ADULTO MAYOR DE CONFORMIDAD CON LA LEY 1850 DE 2017.,NESTOR AVILA,ADULTOS MAYORES BENEFICIARIOS DEL CENTRO DÍA DEL MUNICIPIO DE MANÍ – CASANARE,No,Si,PSIC aplicada al conteSito jurídico y forense,Si,2,0,0,0,2020
Tunja,FCHE,PSIC,FAMILIA GÉNERO Y MENORES: LA PSIC JURÍDICA DE CARA A LA PREVENCIÓN DE LA VIOLENCIA EN CONTRA DE LA MUJER DE CONFORMIDAD CON LA LEY 1257 DE 2008.,NESTOR AVILA,BARRIO EL CARMEN DEL MUNICIPIO DE MANÍ- CASANARE,No,Si,PSIC aplicada al conteSito jurídico y forense,Si,2,0,0,0,2020
Tunja,FCHE,PSIC,"UNA PRÁCTICA SOCIAL DESDE LA PREVENCIÓN, PROMOCIÓN Y ATENCIÓN EN EL CONTESiTO ESCOLAR",ANGIE CORONADO,INPEC INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO DE CÓMBITA,No,Si,"PSIC aplicada a la educación, Electiva de profundización PSIC aplicada a la educación.",Si,10,0,0,0,2020
Tunja,FCHE,PSIC,IMPLEMENTACIÓN DE HÁBITOS ALIMENTICIOS SALUDABLES EN LA INSTITUCIÓN GIMNASIO INFANTIL CHIQUILANDIA DE LA CIUDAD DE TUNJA.,LIZZETH AREVALO,INSTITUCIÓN EDUCATIVA GIMNASIO INFANTIL CHIQUILANDIA DE TUNJA,No,Si,Problemas de conteSito,Si,20,0,0,0,2020
Tunja,FCHE,PSIC,PROMOCIÓN DE LA SALUD Y LA IMPORTANCIA DE DISMINUIR EL CONSUMO DE CIGARRILLO EN ZONAS DE ESPARCIMIENTO Y CON AFLUENCIA DE PÚBLICO EN EL CONJUNTO RESIDENCIAL FÉNISi.,LIZZETH AREVALO,CONJUNTO RESIDENCIAL FENISi,No,Si,Problemas de conteSito,Si,18,0,0,0,2020
Tunja,FCHE,PSIC,"ESTRATEGIAS PARA PRESERVAR LA FLORA Y LA FAUNA DEL PÁRAMO DE OCETÁ, EN LAS VEREDAS DE HATO VIEJO, DOCUAZÚA Y VALLADOS.",LIZZETH AREVALO,"VEREDAS HATO VIEJO, DOCUAZUA Y VALLADOS (PARAMO DE OCETA)",No,Si,Problemas de conteSito,Si,15,0,0,0,2020
Tunja,FCHE,PSIC,ESTRATEGIAS PARA LA DISMINUCIÓN DE PROBLEMÁTICAS EN UNA FAMILIA BOYACENSE DEBIDO A EL AISLAMIENTO PREVENTIVO POR COVID-19,LIZZETH AREVALO,FAMILIA TUNJANA,No,Si,Problemas de conteSito,Si,15,0,0,0,2020
Tunja,FCHE,PSIC,ESTRATEGIAS PUBLICITARIAS ENTORNO A LA TOLERANCIA Y LA INCLUSIÓN DE GÉNERO A TRAVÉS DE LOS MEDIOS DE COMUNICACIÓN,LIZZETH AREVALO,CIUDAD DE TUNJA,No,Si,Problemas de conteSito,Si,10,0,0,0,2020
Tunja,FCHE,PSIC,ESTRATEGIA DE PREVENCIÓN DEL COVID-19 EN POBLACIÓN VULNERABLE,LIZZETH AREVALO,HOSPITAL SARARE- SARABENA (ARAUCA),No,Si,Problemas de conteSito,Si,15,0,0,0,2020
Tunja,FCHE,PSIC,ESTRATEGIAS DE CONCIENTIZACIÓN FRENTE A LOS PELIGROS DE PUBLICAR INFORMACIÓN PERSONAL EN REDES SOCIALES,LIZZETH AREVALO,ESTUDIANTES UNIVERSITARIOS TUNJA,No,Si,Problemas de conteSito,Si,14,0,0,0,2020
